Feature,Pearson_r,Pearson_p,Spearman_r,Spearman_p,Abs_Pearson,Abs_Spearman,Quadratic_R2
MACCS_54,0.1823768585022099,5.930644337193842e-57,0.19801221247233475,5.2090857814965374e-67,0.1823768585022099,0.19801221247233475,0.03326131851713521
fr_Al_COO,0.1813934062240567,2.3781143751454243e-56,0.1980937304480182,4.592089321624245e-67,0.1813934062240567,0.1980937304480182,0.03487219457420976
AUTOCORR2D_107,-0.18067206244499284,6.552699692957831e-56,-0.16231189359041465,2.505959480075761e-45,0.18067206244499284,0.16231189359041465,0.04775613721577865
AUTOCORR2D_123,-0.17943481552897428,3.690651642951242e-55,-0.157131128848659,1.481348568101585e-42,0.17943481552897428,0.157131128848659,0.046026860722529594
MACCS_104,0.17933330869886277,4.25058357362405e-55,0.1753833476510049,9.707652192423046e-53,0.17933330869886277,0.1753833476510049,0.0321604356088816
MACCS_84,0.17835166049778012,1.658866158303453e-54,0.18047657194206065,8.617769718587665e-56,0.17835166049778012,0.18047657194206065,0.0318093148023153
AUTOCORR2D_84,-0.17834927436052905,1.6643498349632856e-54,-0.19388298403995557,2.8741005434381013e-64,0.17834927436052905,0.19388298403995557,0.034729285132691134
abraham_A,0.17551559246134907,8.1104216512542785e-53,0.24416915874950426,5.757566892156898e-102,0.17551559246134907,0.24416915874950426,0.04261038019384311
PEOE_VSA8,-0.17507729948919465,1.4707938388553523e-52,-0.1664590231465677,1.2960042087047916e-47,0.17507729948919465,0.1664590231465677,0.03259829132407499
AUTOCORR2D_168,0.1744927194975635,3.2454915247005362e-52,0.20613967652057077,1.3752825819042277e-72,0.1744927194975635,0.20613967652057077,0.04242084381434896
MACCS_101,-0.17240307523718051,5.371220956386532e-51,-0.19613861241110025,9.300045902366655e-66,0.17240307523718051,0.19613861241110025,0.029722820351236745
AUTOCORR2D_65,-0.16969777179911122,1.9275654026254392e-49,-0.13016652430807496,1.2544453726556843e-29,0.16969777179911122,0.13016652430807496,0.028920381591965083
AUTOCORR2D_63,-0.16951292128737178,2.4564792408541293e-49,-0.3545739817765142,1.7429099351350808e-220,0.16951292128737178,0.3545739817765142,0.04698943701802483
MACCS_82,0.16884067474795456,5.919112248271145e-49,0.17653510182342827,2.0187877706926621e-53,0.16884067474795456,0.17653510182342827,0.028507173449344503
HallKierAlpha,0.1687247235786375,6.88611532723509e-49,0.17317926653727858,1.901787589393867e-51,0.1687247235786375,0.17317926653727858,0.09247412195731164
AUTOCORR2D_137,-0.16826874993373694,1.2472322429789043e-48,-0.19740000301635807,1.340217663160992e-66,0.16826874993373694,0.19740000301635807,0.03402434287027778
Morgan_333,-0.16815433766044985,1.447313540408535e-48,-0.1573036529299852,1.2018894875339076e-42,0.16815433766044985,0.1573036529299852,0.028275881274024472
AUTOCORR2D_160,0.16810458913003498,1.5439888018301267e-48,0.1932520788675705,7.446616148358661e-64,0.16810458913003498,0.1932520788675705,0.03477259180175274
AUTOCORR2D_48,-0.16787035364901504,2.09288700138665e-48,-0.14087948213180243,1.8243554012855222e-34,0.16787035364901504,0.14087948213180243,0.04810767884198419
Morgan_574,-0.16744457480554556,3.633936631785718e-48,-0.10536236975689942,6.457136868041466e-20,0.16744457480554556,0.10536236975689942,0.02803768563180986
Morgan_666,-0.1672302605979424,4.794613715247356e-48,-0.13703726420636783,1.0991446924927124e-32,0.1672302605979424,0.13703726420636783,0.02796596005965568
MACCS_90,0.16652896160899489,1.1844882386257817e-47,0.1636386429564036,4.721505246293324e-46,0.16652896160899489,0.1636386429564036,0.027731895054569966
MACCS_131,0.16645632101989544,1.300516256411574e-47,0.17244312524798183,5.0916556942798354e-51,0.16645632101989544,0.17244312524798183,0.02770770680747836
AUTOCORR2D_190,-0.16629837945433706,1.5932918219514463e-47,-0.26012917218603293,5.955289736000551e-116,0.16629837945433706,0.26012917218603293,0.08628726876444104
Morgan_119,-0.16596667013105076,2.438960866304311e-47,-0.17207219003106453,8.349207982072991e-51,0.16596667013105076,0.17207219003106453,0.027544935594389086
fr_azo,-0.16596062813694287,2.45792893624757e-47,-0.14423475828287635,4.627812191092716e-36,0.16596062813694287,0.14423475828287635,0.027658615010426657
MaxAbsPartialCharge,0.1641852849194961,2.3638427587014107e-46,0.06545403095541023,1.4612469549506882e-08,0.1641852849194961,0.06545403095541023,0.04103027535156023
fr_NH2,0.16410077952880545,2.631088497093591e-46,0.1803569674637338,1.0188689942018139e-55,0.16410077952880545,0.1803569674637338,0.03152119079540827
Morgan_641,-0.1622334948678244,2.7644945559636877e-45,-0.14630720324273286,4.575275664143678e-37,0.1622334948678244,0.14630720324273286,0.026319706857028224
Morgan_338,-0.16177322514460876,4.915031926470171e-45,-0.13198259133958326,2.0227296447369445e-30,0.16177322514460876,0.13198259133958326,0.026170576373688137
MinPartialCharge,-0.16177068937932132,4.9306153506534254e-45,-0.07143961531454558,6.191815585299816e-10,0.16177068937932132,0.07143961531454558,0.02617080067752886
AUTOCORR2D_79,-0.16120533643280374,9.973536079310141e-45,-0.36900071869193785,5.234892741749516e-240,0.16120533643280374,0.36900071869193785,0.045009661506469456
MACCS_105,-0.16072286773402808,1.8157648697943703e-44,-0.18530472294789763,9.057365991386591e-59,0.16072286773402808,0.18530472294789763,0.025831840212649726
AUTOCORR2D_83,-0.1603276651447281,2.962093009416442e-44,-0.12561719289638903,1.0830473457534431e-27,0.1603276651447281,0.12561719289638903,0.027459183510056495
AUTOCORR2D_181,-0.15990621006888472,4.98488585056692e-44,-0.21803437208811285,3.4281627732171456e-81,0.15990621006888472,0.21803437208811285,0.06188205724864093
AUTOCORR2D_62,-0.1596016342139197,7.254959892217066e-44,-0.2970293004645664,3.2297474853307366e-152,0.1596016342139197,0.2970293004645664,0.03873920679280918
AUTOCORR2D_51,-0.15878273299680395,1.9825638827026635e-43,-0.2723627223703885,2.3410875369102245e-127,0.15878273299680395,0.2723627223703885,0.08879959515495017
MACCS_164,0.15714184622882277,1.462244982442298e-42,0.1352096682934275,7.41320356638684e-32,0.15714184622882277,0.1352096682934275,0.024693559836202916
Morgan_185,-0.15583228298273008,7.0935565831324e-42,-0.13921926002859764,1.0874758504156385e-33,0.15583228298273008,0.13921926002859764,0.0242837004196097
AUTOCORR2D_98,-0.155565986213626,9.763355147062865e-42,-0.14367308891852304,8.613768696151706e-36,0.155565986213626,0.14367308891852304,0.02962518246102941
MACCS_161,0.15554956651067942,9.957385950523916e-42,0.12918648176394865,3.3226349603779e-29,0.15554956651067942,0.12918648176394865,0.024195667641660257
Morgan_816,-0.15489808545545514,2.1700871131145174e-41,-0.15699553689681278,1.7455862700300108e-42,0.15489808545545514,0.15699553689681278,0.02399341687776535
Morgan_136,-0.1510381515883535,2.04566319593286e-39,-0.1409224185806868,1.741539186382254e-34,0.1510381515883535,0.1409224185806868,0.022812523235226312
Morgan_375,-0.15090055533503408,2.400279557117836e-39,-0.13450068184735675,1.5435408195518433e-31,0.15090055533503408,0.13450068184735675,0.022770977600421682
MACCS_151,0.15084630363537896,2.5563357759089236e-39,0.1460829272960571,5.886880451517775e-37,0.15084630363537896,0.1460829272960571,0.022754607320456866
Morgan_322,-0.1506233855816258,3.3106710095463174e-39,-0.15808830314377784,4.6304770772747335e-43,0.1506233855816258,0.15808830314377784,0.022687404284071122
AUTOCORR2D_61,-0.1504211351085641,4.184599055733929e-39,-0.2229058671962472,7.23176660479687e-85,0.1504211351085641,0.2229058671962472,0.02727779887082571
Morgan_591,-0.1473801646044603,1.3624249023822326e-37,-0.15099909017108615,2.1406724682204348e-39,0.1473801646044603,0.15099909017108615,0.02172091291883771
Morgan_420,-0.14733895814260312,1.4275475639672673e-37,-0.15034690224780836,4.559945326659651e-39,0.14733895814260312,0.15034690224780836,0.02170876858654769
Morgan_165,-0.1448467178334412,2.3451204908338386e-36,-0.13913374438871767,1.1915142142434897e-33,0.1448467178334412,0.13913374438871767,0.020980571667120307
EState_VSA7,-0.14471596159714537,2.7123793153204156e-36,-0.09708533012744007,3.9256231570882e-17,0.14471596159714537,0.09708533012744007,0.028270383211109085
fr_Al_OH_noTert,0.14370835275569133,8.284854482497623e-36,0.1534988069270167,1.143346719017151e-40,0.14370835275569133,0.1534988069270167,0.02222854059296908
Morgan_960,-0.1418006163268012,6.712347646433867e-35,-0.12666850112177844,3.9213409720570283e-28,0.1418006163268012,0.12666850112177844,0.020107414790660583
fr_Al_OH,0.14097287604961656,1.648977732184951e-34,0.15179585123111047,8.459478307952421e-40,0.14097287604961656,0.15179585123111047,0.021339256423809738
AUTOCORR2D_122,-0.14015323850695746,3.994114737203613e-34,-0.10500576940387116,8.603135212365866e-20,0.14015323850695746,0.10500576940387116,0.024306635237735574
Morgan_175,-0.13976302757001788,6.074685964799144e-34,-0.15858200230624,2.5344783166451748e-43,0.13976302757001788,0.15858200230624,0.019533703875537545
TPSA,0.13811424303497077,3.5255397114202894e-33,0.14742789452281413,1.2906752975614188e-37,0.13811424303497077,0.14742789452281413,0.034116796193071175
Morgan_200,-0.13487905358039376,1.0441135481534894e-31,-0.12392583543970864,5.453049651448072e-27,0.13487905358039376,0.12392583543970864,0.018192359094742705
AUTOCORR2D_78,-0.13475820724923046,1.1831039248675782e-31,-0.31701076521361854,3.0293055256424997e-174,0.13475820724923046,0.31701076521361854,0.03475063882249052
Morgan_530,-0.13411376181165707,2.299427366783928e-31,-0.11185177584012712,2.9401074893867995e-22,0.13411376181165707,0.11185177584012712,0.017986501107273623
Morgan_887,-0.13286709489678328,8.239317541337145e-31,-0.14287363613431311,2.076677916113393e-35,0.13286709489678328,0.14287363613431311,0.017653664906310707
AUTOCORR2D_77,-0.13204378457081117,1.9012472882293452e-30,-0.24670544470712144,4.022670347120724e-104,0.13204378457081117,0.24670544470712144,0.027722080398755233
AUTOCORR2D_60,-0.13175142991257882,2.555268907728343e-30,-0.14797791768262974,6.910272304042235e-38,0.13175142991257882,0.14797791768262974,0.018102248315766456
AUTOCORR2D_97,-0.13167582370551187,2.7580015921707786e-30,-0.0949332154760254,1.9083750567076408e-16,0.13167582370551187,0.0949332154760254,0.01740186455209436
Morgan_549,-0.13131893849740622,3.952283661296976e-30,-0.1230781196708257,1.215762060746993e-26,0.13131893849740622,0.1230781196708257,0.017244663608085298
Morgan_64,-0.13086681275370401,6.2255727309559e-30,-0.15029225007474217,4.857501571713937e-39,0.13086681275370401,0.15029225007474217,0.017126122680312883
AUTOCORR2D_114,-0.13037979369722552,1.0138258058995305e-29,-0.10990901341579697,1.5279719647255306e-21,0.13037979369722552,0.10990901341579697,0.023092158125863627
AUTOCORR2D_106,-0.12956845712845222,2.2750560074880083e-29,-0.10293063903315745,4.481813152366175e-19,0.12956845712845222,0.10293063903315745,0.022495060039767867
Morgan_63,-0.12941932619718105,2.6379794293836944e-29,-0.12069318047177265,1.1258958523365365e-25,0.12941932619718105,0.12069318047177265,0.016749361993332212
Morgan_946,-0.12833162163982548,7.723607696107303e-29,-0.12113552396826886,7.475788399252806e-26,0.12833162163982548,0.12113552396826886,0.016469005112707213
Morgan_140,0.12810162931915792,9.681826914906112e-29,0.13672349929774907,1.5282028241619216e-32,0.12810162931915792,0.13672349929774907,0.016410027434222818
NumHeteroatoms,-0.12728091481745168,2.1611952212477604e-28,-0.1081883243902673,6.420109910256592e-21,0.12728091481745168,0.1081883243902673,0.016596925334022017
NumAliphaticCarbocycles,-0.12636716086643635,5.251496562171623e-28,-0.14194899036863376,5.710273160002473e-35,0.12636716086643635,0.14194899036863376,0.015975391485965607
MACCS_156,0.12599606806457336,7.517472297697448e-28,0.09894464986873713,9.733899208801611e-18,0.12599606806457336,0.09894464986873713,0.015875009167732546
Morgan_618,-0.12547801599036595,1.2381610801571026e-27,-0.09947508214389772,6.507591169547587e-18,0.12547801599036595,0.09947508214389772,0.015744732496878355
MACCS_91,0.12512128381922227,1.7437082324017113e-27,0.11362450923916284,6.371706601485942e-23,0.12512128381922227,0.11362450923916284,0.015655335664570114
MACCS_111,0.1247571304442782,2.470702788438845e-27,0.11238434560218993,1.861888367056471e-22,0.1247571304442782,0.11238434560218993,0.015564341596690512
Morgan_18,-0.12428640887204173,3.870746803708009e-27,-0.10832325644569929,5.741313399721399e-21,0.12428640887204173,0.10832325644569929,0.01544711143030808
MACCS_158,0.12279042188610839,1.5939438081843603e-26,0.09802747178237982,1.9429352842941774e-17,0.12279042188610839,0.09802747178237982,0.015077487706968484
mose_star_5,-0.12254049565795624,2.0157105108840874e-26,-0.10646095431820823,2.651403143013518e-20,0.12254049565795624,0.10646095431820823,0.015435110284574893
MACCS_113,-0.121533306391823,5.166171429394226e-26,-0.1270202677366528,2.785933333682494e-28,0.121533306391823,0.1270202677366528,0.01477034456252857
AUTOCORR2D_121,-0.12103643422021595,8.19506875497965e-26,-0.09244930825755754,1.133289990778049e-15,0.12103643422021595,0.09244930825755754,0.015126158549738755
Morgan_608,-0.12045887893942578,1.397754268278405e-25,-0.107821718624053,8.69148630907834e-21,0.12045887893942578,0.107821718624053,0.01451034151534325
AUTOCORR2D_76,-0.12031549726955992,1.595225690684232e-25,-0.1761201096705475,3.559391301589797e-53,0.12031549726955992,0.1761201096705475,0.018174564383071745
AUTOCORR2D_64,-0.11786295697566151,1.4921023094416211e-24,-0.061536092972617674,1.0027212722892013e-07,0.11786295697566151,0.061536092972617674,0.01407292890114642
Morgan_650,0.11776356421295522,1.6320101585966554e-24,0.08231173871196651,1.005107574011515e-12,0.11776356421295522,0.08231173871196651,0.01386825705613881
AUTOCORR2D_82,-0.11756872811615213,1.9450397897131416e-24,-0.058421883726834906,4.2767637415612475e-07,0.11756872811615213,0.058421883726834906,0.014036575705929533
AUTOCORR2D_132,-0.11744286517206302,2.1781568074745533e-24,-0.08932285759887412,9.984937784324147e-15,0.11744286517206302,0.08932285759887412,0.030086815418731594
fr_aniline,-0.11635020811792432,5.789427192435737e-24,-0.10171859127395412,1.1574918416681505e-18,0.11635020811792432,0.10171859127395412,0.01586344998558209
Morgan_231,-0.11576063255261629,9.773488704206519e-24,-0.10296751759218407,4.353511589186189e-19,0.11576063255261629,0.10296751759218407,0.013400524048981732
AUTOCORR2D_149,-0.11561773164519101,1.1091612457113718e-23,-0.20262626111824533,3.798090354481639e-70,0.11561773164519101,0.20262626111824533,0.06046290080468242
MACCS_126,-0.1153084157949328,1.4577787889459342e-23,-0.12432389196954986,3.7350512495372866e-27,0.1153084157949328,0.12432389196954986,0.013296030753137122
AUTOCORR2D_165,-0.11499452686357886,1.9222764894063445e-23,-0.18233311357893614,6.309620534769968e-57,0.11499452686357886,0.18233311357893614,0.059198685733909295
AUTOCORR2D_145,0.11324285681004073,8.873990818759819e-23,0.09564484887915672,1.1357044415961182e-16,0.11324285681004073,0.09564484887915672,0.013636772665123864
AUTOCORR2D_105,-0.11231909448037883,1.969309427537836e-22,-0.0975110713865879,2.859186064624167e-17,0.11231909448037883,0.0975110713865879,0.013680033227430943
Morgan_222,0.11209103835274978,2.3952058609576483e-22,0.12115571212662316,7.337105664025753e-26,0.11209103835274978,0.12115571212662316,0.01256440087899735
Morgan_695,-0.1119906848941051,2.610380279404896e-22,-0.12133892683392675,6.189551807732417e-26,0.1119906848941051,0.12133892683392675,0.012541913503050783
AUTOCORR2D_138,-0.11095814356494346,6.297370355696657e-22,-0.10500292007657393,8.622848735052585e-20,0.11095814356494346,0.10500292007657393,0.018941262061304642
Morgan_896,-0.11079830965673672,7.211805212962082e-22,-0.10224391846029762,7.682775380957597e-19,0.11079830965673672,0.10224391846029762,0.012276265422790145
Morgan_597,-0.11069346426923043,7.881774525027773e-22,-0.10110929731697284,1.857052554592629e-18,0.11069346426923043,0.10110929731697284,0.012253043031923427
Morgan_836,-0.11038981009663755,1.0189500768606914e-21,-0.09704664799466149,4.0400532907366407e-17,0.11038981009663755,0.09704664799466149,0.01218591017317161
Morgan_320,-0.10948718860577676,2.1770106823426588e-21,-0.08750912719684224,3.4109829801649134e-14,0.10948718860577676,0.08750912719684224,0.011987444468796737
AUTOCORR2D_59,-0.10924482573417486,2.666415569164834e-21,-0.07115187121543376,7.251945974888581e-10,0.10924482573417486,0.07115187121543376,0.011965325928687265
Morgan_245,-0.10904789287093264,3.142990707800439e-21,-0.08681730150951282,5.4144361365874604e-14,0.10904789287093264,0.08681730150951282,0.011891442939590324
Morgan_346,-0.10873156497726014,4.090581387494808e-21,-0.09163793543136006,2.0075658869189913e-15,0.10873156497726014,0.09163793543136006,0.01182255322240422
AUTOCORR2D_157,-0.10840308220571057,5.3736783527387825e-21,-0.18432448078532726,3.702112548776669e-58,0.10840308220571057,0.18432448078532726,0.029750904007473822
fr_priamide,0.10637228655819732,2.84986646642161e-20,0.11567105191890882,1.0580377546424703e-23,0.10637228655819732,0.11567105191890882,0.011519015410366706
AUTOCORR2D_116,-0.10617203911481676,3.3537170795618284e-20,-0.08037312724500519,3.3707026197791664e-12,0.10617203911481676,0.08037312724500519,0.03550080383212206
MACCS_141,-0.10588593605837357,4.2297079855703453e-20,-0.12564407451869092,1.0553883921832411e-27,0.10588593605837357,0.12564407451869092,0.011211831454957966
Morgan_419,-0.10525615157141523,7.034008997201917e-20,-0.0955687734393545,1.200716886933541e-16,0.10525615157141523,0.0955687734393545,0.011078857443624801
Morgan_227,0.10511776883170018,7.862545411893491e-20,0.10976706145818885,1.721550379938857e-21,0.10511776883170018,0.10976706145818885,0.01104974532415448
fr_ester,-0.10507179552830123,8.158592887136698e-20,-0.1113625729654882,4.464591758739981e-22,0.10507179552830123,0.1113625729654882,0.011257522124276886
Morgan_471,-0.10419629370597552,1.644248539896246e-19,-0.08902719066543259,1.2219540480116806e-14,0.10419629370597552,0.08902719066543259,0.010856867622061839
NumSaturatedCarbocycles,-0.10358316461824675,2.6766786614789983e-19,-0.11380949167640642,5.42439988070982e-23,0.10358316461824675,0.11380949167640642,0.010796719015024991
AUTOCORR2D_173,-0.10319760190577165,3.6311086180847872e-19,-0.18531717634208106,8.896345799003408e-59,0.10319760190577165,0.18531717634208106,0.03360257898034813
Morgan_562,-0.10276101591750564,5.121698945652278e-19,-0.10389387914536569,2.091728362833655e-19,0.10276101591750564,0.10389387914536569,0.01055982639239783
Morgan_710,-0.10241217189508821,6.734642285066619e-19,-0.1038356907547433,2.190709949700487e-19,0.10241217189508821,0.1038356907547433,0.01048825295226885
Morgan_794,-0.10223318852100007,7.747524722603038e-19,-0.11110542402437029,5.556788377412692e-22,0.10223318852100007,0.11110542402437029,0.010451624835170259
Morgan_931,-0.1018588510586895,1.0377250444314665e-18,-0.08921488681722295,1.0749990102400228e-14,0.1018588510586895,0.08921488681722295,0.010375225538996391
MACCS_77,0.10167012024282392,1.201975512706941e-18,0.08614092352155012,8.476823346948966e-14,0.10167012024282392,0.08614092352155012,0.01033681335019021
